,Experiments,Time,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae],k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other
303,RPRC0530048,3,6.8e-05,0.728169541,0.001054529,8.5e-05,0.0,0.0,0.0,0.000646324,0.0,0.0,0.0,0.0,0.0,0.0940232,0.0,0.0,0.0,0.0,0.0,0.002279144,0.0,0.094771575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,RPRC0530048,4,0.000393757,0.734418186,0.014871915,0.097189935,0.0,0.0,0.0,0.091745481,0.0,0.0,0.0,0.0,0.0,0.020255791,0.0,0.0,0.0,0.0,0.0,0.007958443,0.0,0.001529596,0.0,0.000212023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,RPRC0530048,5,0.000607926,0.939321403,0.001861773,0.000151981,0.0,0.0,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,0.001519815,0.0,0.0,0.0,0.0,0.0,0.046202363,0.0,0.000151981,0.0,0.000151981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,RPRC0530048,6,0.0,0.150031883,0.334041843,0.336471017,0.0,0.0,0.0,0.001487869,0.0,0.0,0.0,0.0,0.0,0.005283454,0.0,0.0,0.0,0.0,0.0,0.004706525,0.0,0.0,0.0,0.151550117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,RPRC0530048,7,0.000938222,0.210017321,0.75562933,0.0,0.0,0.0,0.0,0.028290993,0.0,0.0,0.0,0.0,0.0,0.001371247,0.0,0.0,0.0,0.0,0.0,0.001082564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,RPRC0530049,1,0.000877578,0.795543431,0.0,0.0001717,0.0,0.0001717,0.024038003,0.0,0.0,0.0,0.0,0.0,0.0,0.04855295,0.0,0.0,0.0,0.0,0.077856421,0.00971059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,RPRC0530049,2,0.539526349,0.364241182,0.095878357,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,RPRC0530049,3,0.001521111,0.010432672,0.001966689,0.0,0.0,3.07e-05,0.006253457,0.0,0.0,0.0,0.0,0.0,0.0,1.54e-05,0.0,0.0,0.0,0.0,0.00255055,0.002827116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971529101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,RPRC0530049,4,0.177808898,0.818740867,0.000111625,1.01e-05,0.0,0.00031458,0.001684527,0.0,0.0,0.0,0.0,0.0,0.0,0.000213103,0.0,0.0,0.0,0.0,0.000466797,0.000263842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,RPRC0530049,5,0.048304958,0.770495282,8.74e-05,0.0,0.0,0.0,0.000312048,0.0,0.0,0.0,0.0,0.0,0.0,0.000536722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1789655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,RPRC0530049,6,0.031078035,0.922330097,0.002266631,6.3e-05,0.0,0.0,0.017856019,0.0,0.0,0.0,0.0,0.0,0.0,0.006762117,0.0,0.0,0.0,0.0,0.004419931,0.006107312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000163701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,RPRC0530049,7,0.685671229,0.10735764,0.000599997,0.000125581,0.0,0.144362119,0.006488342,0.0,0.0,0.0,0.0,0.0,0.0,0.005079046,0.0,0.0,0.0,0.0,0.0,0.005497649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004855791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,RPRC0530052,1,0.002481066,0.792977932,0.108122225,0.0,0.0,0.0,0.028173152,0.002072996,0.0,0.0,0.0,0.0,0.0,0.002725908,0.0,0.0,0.0,0.0,0.004472447,0.006300601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035453121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,RPRC0530052,2,0.002293879,0.671385503,0.228798008,6.55e-05,0.0,0.0,0.0,0.009830908,0.0,0.0,0.0,0.0,0.0,0.029623804,0.0,0.0,0.0,0.0,0.0,0.003342509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,RPRC0530052,3,0.011578459,0.522325743,0.005895543,0.027486759,0.0,0.0,0.185448641,0.000985812,0.0,0.0,0.0,0.0,0.0,0.034928674,0.0,0.0,0.0,0.0,0.038079406,0.017358024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,RPRC0530052,4,0.552896857,0.074610206,0.001709163,0.256357041,0.0,0.0,0.066517842,0.000662737,0.0,0.0,0.0,0.0,0.0,0.006609927,0.0,0.0,0.0,0.0,0.008249329,0.00355785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,RPRC0530052,5,0.150466767,0.372836614,0.4150729,1.75e-05,0.0,0.0,0.001905528,0.019195133,0.0,0.0,0.0,0.0,0.0,0.00596133,0.0,0.0,0.0,0.0,0.001066396,0.01201007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,RPRC0530052,6,0.060197978,0.095463448,0.823535017,0.0,0.0,0.0,0.001196337,0.011603409,0.0,0.0,0.0,0.0,0.0,0.001312794,0.0,0.0,0.0,0.0,6.35e-05,0.002265629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,RPRC0530052,7,0.005614482,0.429811384,0.097342984,0.0,0.0,0.0,0.335821915,0.003019681,0.0,0.0,0.0,0.0,0.0,0.019832779,0.0,0.0,0.0,0.0,0.06386853,0.009893628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,RPRC0530053,1,0.44992837,0.179198053,0.0,0.061155013,0.0,0.040112759,0.236856293,0.0,0.0,0.0,0.0,0.0,0.0,0.014264368,0.0,0.0,0.0,0.0,0.004867754,0.000847236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,RPRC0530053,2,0.675340563,0.114452453,0.198617908,0.0,0.0,0.000165322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004017326,0.0,0.0,0.0,0.0,0.000595159,0.001289512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,RPRC0530053,3,0.556337525,0.427729351,0.002393541,1.79e-05,0.0,1.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787082,0.0,0.0,0.0,0.0,0.0,0.001536153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,RPRC0530053,4,0.005339682,0.297288551,0.003883405,0.422782645,0.0,0.001017082,0.194170269,0.0,0.0,0.0,0.0,0.0,0.0,0.025542637,0.0,0.0,0.0,0.0,0.014031113,0.013915536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,RPRC0530053,5,0.370933893,0.222926526,0.000149903,0.057937341,0.0,0.035655395,0.181917468,0.0,0.0,0.0,0.0,0.0,0.0,0.045399062,0.0,0.0,0.0,0.0,0.006456518,0.018727113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,RPRC0530053,6,0.001214026,0.482925087,0.000414197,0.191358995,0.0,0.006255802,0.066028708,0.0,0.0,0.0,0.0,0.0,0.0,0.038877383,0.0,0.0,0.0,0.0,0.085196029,0.045375991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010454903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,RPRC0530053,7,0.31810784,0.008774413,0.669845033,3.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08e-05,0.0,0.0,0.0,0.0,5.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,RPRC0530056,1,0.366608008,0.619549937,0.0,9.83e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,RPRC0530056,2,0.000143513,0.369690011,0.0,2.05e-05,0.0,0.0,0.096153846,0.0,0.0,0.0,0.028825652,0.0,0.0,0.13402083,0.129038872,0.0,0.0,0.0,0.024397245,0.0,0.0,0.063986387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084836805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,RPRC0530056,3,0.064443832,0.917672453,0.0,0.007605401,0.0,0.0,0.001717645,0.0,0.0,0.0,0.000881786,0.0,0.0,0.000762377,0.000303114,0.0,0.0,0.0,0.002884174,0.0,0.0,0.000367411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000284743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,RPRC0530056,4,0.00039195,0.890802603,0.0,4.48e-05,0.0,0.0,0.003706731,0.0,0.0,0.0,0.001175851,0.0,0.0,0.021613268,0.000100787,0.0,0.0,0.0,0.002284511,0.0,0.0,0.001881362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064694223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,RPRC0530056,5,0.070812255,0.855517596,0.0,0.026859821,0.0,0.0,0.001916212,0.0,0.0,0.0,0.002912643,0.0,0.0,0.012887896,7.66e-05,0.0,0.0,0.0,0.009438714,0.0,0.0,0.000470841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000569389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,RPRC0530056,6,0.527540882,0.456046125,0.0,8.58e-06,0.0,0.0,0.000171594,0.0,0.0,0.0,0.000463305,0.0,0.0,0.002479537,0.0,0.0,0.0,0.0,0.000420406,0.0,0.0,5.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,RPRC0530056,7,0.415664267,0.543045817,0.0,0.031991226,0.0,0.0,0.000303345,0.0,0.0,0.0,0.000408349,0.0,0.0,0.002100081,1.17e-05,0.0,0.0,0.0,0.00129505,0.0,0.0,0.00052502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,RPRC0530057,1,0.015758372,0.821760779,0.001404392,0.13535967,0.0,0.00670278,0.012356825,0.000419494,0.0,0.0,0.0,0.0,0.0,0.002179543,0.0,0.0,0.0,0.0,8.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,RPRC0530057,2,0.257851807,0.532123451,0.002651798,0.077955748,0.0,0.013590463,0.034781168,0.003196363,0.0,0.0,0.0,0.0,0.0,0.030910016,0.0,0.0,0.0,0.0,0.006037575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,RPRC0530057,3,0.776644621,0.067122734,0.001363154,0.060029283,0.0,0.058527288,1.26e-05,6.31e-05,0.0,0.0,0.0,0.0,0.0,0.009365376,0.0,0.0,0.0,0.0,0.002928258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,RPRC0530057,4,0.742283668,0.06980634,0.000431226,0.000731777,0.0,0.033165199,0.127682095,0.004377597,0.0,0.0,0.0,0.0,0.0,0.00795808,0.0,0.0,0.0,0.0,0.005161644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,RPRC0530057,5,0.610051813,0.076822107,0.006010363,0.013402418,0.0,0.10791019,0.144939551,0.014162349,0.0,0.0,0.0,0.0,0.0,0.007115717,0.0,0.0,0.0,0.0,0.005043178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,RPRC0530057,6,0.0,0.13341904,0.644147329,0.0,0.0,0.0,0.047374172,0.162704892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,RPRC0530057,7,0.930542693,0.003222819,0.006538248,9.26e-06,0.0,0.027384701,0.028755325,4.63e-05,0.0,0.0,0.0,0.0,0.0,0.000305612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001629931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,RPRC0530058,1,0.961292649,0.021799033,0.003145062,0.004328068,0.0,0.005265815,0.001168578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,RPRC0530058,2,0.571160941,0.213915149,0.002377796,0.126124049,0.0,0.011399009,0.002132811,0.0,0.0,0.0,0.0,0.0,0.0,0.007464837,0.0,0.0,0.0,0.0,0.015549343,0.006412843,0.0,0.00325686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,RPRC0530058,3,0.091073571,0.687528847,0.007384843,0.112249608,0.0,0.009766454,0.017575925,0.0,0.0,0.0,0.0,0.0,0.0,0.013274255,0.0,0.0,0.0,0.0,0.008547955,0.021896058,0.0,0.00096003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,RPRC0530058,4,0.367879531,0.033455983,0.304601617,0.046356864,0.0,0.030503316,0.012446625,0.0,0.0,0.0,0.0,0.0,0.0,0.0070864,0.0,0.0,0.0,0.0,0.002611974,0.000408831,0.0,0.002225856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,RPRC0530058,5,0.17249647,0.019592845,0.136223229,0.658493175,0.0,0.006060249,0.001029654,0.0,0.0,0.0,0.0,0.0,0.0,0.001691574,0.0,0.0,0.0,0.0,0.0,0.000573664,0.0,0.000235349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,RPRC0530058,6,0.906502037,0.043402345,0.000103933,0.013635986,0.0,0.000103933,0.008522491,0.0,0.0,0.0,0.0,0.0,0.0,0.002847759,0.0,0.0,0.0,0.0,0.004988775,0.00465619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
